# manifest_id	toefl-2026-missing-audio-manifest
# manifest_version	2026-08-20.v1
# scope	400_new_files_only;260_existing_mp3_preserved
# generation_authorized	no
media_id	set_id	section	module	task	source_item_ids	planned_url	source_ref	script_sha256	source_script_characters	billable_characters	words	request_segments	speaker_labels	declared_voice_roles	cast_profiles	target_profile	sample_candidate	media_status	approval_status
media:toefl:set-9:listening-m2-choose-6	set-9	listening	listening-2	choose-response	item:t9-l-m2-cr6-v1	/audio/toefl/set-9/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-9:listening-m2-choose-6	da5c789abd9267a34c571514eefe134b232e9918ed670dc3e49fc91832bdb292	54	54	10	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-9:listening-m2-choose-7	set-9	listening	listening-2	choose-response	item:t9-l-m2-cr7-v1	/audio/toefl/set-9/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-9:listening-m2-choose-7	d3d72e836a8f365a8ab5b99c905e6a717ee9c0ab047edec07ba2ac3c0d711482	51	51	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-9:listening-m2-choose-8	set-9	listening	listening-2	choose-response	item:t9-l-m2-cr8-v1	/audio/toefl/set-9/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-9:listening-m2-choose-8	2897e74c560dd6171100400dbff008cbd2ccae1f1c9ff1cf6b4eaa5b825a60c5	47	47	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-9:listening-m2-conversation	set-9	listening	listening-2	conversation	item:t9-l-m2-cv1-v1;item:t9-l-m2-cv2-v1	/audio/toefl/set-9/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-9:listening-m2-conversation	f652e66aaa813d377323304778fd5aaa31711e245665c7bef1bab67d44383a10	527	485	83	4	STUDENT;ADVISER	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-9:speaking-interview-1	set-9	speaking	speaking	take-an-interview	t9-s-iv1	/audio/toefl/set-9/interview-1.mp3	src/data/mocks/toefl-set-9.ts#t9-s-iv1	198a31afb24aa0be1b9a59cb42b5978a23e81701714cd5ef4ed778094e107022	108	108	22	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-9:speaking-interview-2	set-9	speaking	speaking	take-an-interview	t9-s-iv2	/audio/toefl/set-9/interview-2.mp3	src/data/mocks/toefl-set-9.ts#t9-s-iv2	b6fd151c00c0da57ca4aac45c23f94869199f5658d70a756fad4974f12551cf0	150	150	27	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-9:speaking-interview-3	set-9	speaking	speaking	take-an-interview	t9-s-iv3	/audio/toefl/set-9/interview-3.mp3	src/data/mocks/toefl-set-9.ts#t9-s-iv3	84999e8d4bb392b0e084f4ddc544cdae53dc16ecf92f9564beb91b0a556303a3	175	175	29	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-9:speaking-interview-4	set-9	speaking	speaking	take-an-interview	t9-s-iv4	/audio/toefl/set-9/interview-4.mp3	src/data/mocks/toefl-set-9.ts#t9-s-iv4	dd2ee144a93d0ebeeda81ad6c8066723ac30db1e7d2b21673b0f7c30e70038fc	125	125	18	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-9:speaking-repeat-6	set-9	speaking	speaking	listen-and-repeat	t9-s-rp6	/audio/toefl/set-9/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t9-s-rp6	31fc291952f8164431d29dfd3959ef92bb3e754ba3938eb5eaafcd0e569d9a90	86	86	15	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-9:speaking-repeat-7	set-9	speaking	speaking	listen-and-repeat	t9-s-rp7	/audio/toefl/set-9/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t9-s-rp7	2de9793a2414420b8e200cf1a1d999d8cf5b893711831a376acf83b43a8f5fdb	112	112	20	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m1-choose-6	set-10	listening	listening-1	choose-response	item:t10-l-m1-cr6-v1	/audio/toefl/set-10/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m1-choose-6	e9cdacdfd91913cc7f4ffd5796108c8816942d99d59a888d919c6b5f16e6de8d	43	43	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m1-choose-7	set-10	listening	listening-1	choose-response	item:t10-l-m1-cr7-v1	/audio/toefl/set-10/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m1-choose-7	95161155a134c7a85100fd44bfcb51a208823d4a0a559603653ff5f6f2ee7db1	48	48	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m1-choose-8	set-10	listening	listening-1	choose-response	item:t10-l-m1-cr8-v1	/audio/toefl/set-10/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m1-choose-8	9162e47b908b1a044d82167c8c10c2398b9fdbc19c85ba2849e6d3c3a72acc00	54	54	11	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-academic-talk	set-10	listening	listening-2	academic-talk	item:t10-l-m2-at1-v1;item:t10-l-m2-at2-v1;item:t10-l-m2-at3-v1;item:t10-l-m2-at4-v1	/audio/toefl/set-10/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-academic-talk	0a791a6af1c14fd8b9578d353809d067ea3e54c9d0d578d0738f31eab62edffa	1384	1373	201	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-announcement	set-10	listening	listening-2	announcement	item:t10-l-m2-an1-v1;item:t10-l-m2-an2-v1	/audio/toefl/set-10/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-announcement	fa855c6fee3fa0b597d532b05ff49c8286289ef606234dda02e283fb42c01c3e	391	380	63	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-choose-1	set-10	listening	listening-2	choose-response	item:t10-l-m2-cr1-v1	/audio/toefl/set-10/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-choose-1	1cd675d3562e35c2696e18a7a7551629fffecfaa94658cee673c5f68850d1936	44	44	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-choose-2	set-10	listening	listening-2	choose-response	item:t10-l-m2-cr2-v1	/audio/toefl/set-10/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-choose-2	4a45f6a477c054ac0bdfda9b295e05b6c5d8207dfe8c5f84ea94b133b34a35e4	46	46	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-choose-3	set-10	listening	listening-2	choose-response	item:t10-l-m2-cr3-v1	/audio/toefl/set-10/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-choose-3	e6d37af9d325ccf20495ad7801746813a3b3ca02ca22ee230443c0db6440a330	46	46	10	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-choose-4	set-10	listening	listening-2	choose-response	item:t10-l-m2-cr4-v1	/audio/toefl/set-10/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-choose-4	0df6de3b7f05e2057db2f413fd4fd3888add7420f827557a61cd2aa1ef4aeb0c	44	44	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-choose-5	set-10	listening	listening-2	choose-response	item:t10-l-m2-cr5-v1	/audio/toefl/set-10/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-choose-5	dd1f19fefe34f0445113f0feac0a6aed43c2a7be504e4b76ff0fa08f336d60ae	41	41	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-choose-6	set-10	listening	listening-2	choose-response	item:t10-l-m2-cr6-v1	/audio/toefl/set-10/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-choose-6	e5e09c385e3da672d5b5b7a0a6fe15a466d55b8d6870ab79ab24d379a6e8fd67	48	48	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-choose-7	set-10	listening	listening-2	choose-response	item:t10-l-m2-cr7-v1	/audio/toefl/set-10/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-choose-7	82758d49d63263b3df0077927f7b8caf9223eefe016eb734bd0013d0ad8be73b	52	52	10	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-choose-8	set-10	listening	listening-2	choose-response	item:t10-l-m2-cr8-v1	/audio/toefl/set-10/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-choose-8	6ba46030c1f9d0c0a0f64b4ddca879aac88401b27eb8adbe92004734eeb1143e	37	37	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:listening-m2-conversation	set-10	listening	listening-2	conversation	item:t10-l-m2-cv1-v1;item:t10-l-m2-cv2-v1	/audio/toefl/set-10/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-6-10.ts#media:toefl:set-10:listening-m2-conversation	6bf06d9d66707fe2d63427599ae102c3c7aa94b06b1fd3a1df7b82b0cea3ee4e	584	542	84	4	STUDENT;ADVISER	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:speaking-interview-1	set-10	speaking	speaking	take-an-interview	t10-s-iv1	/audio/toefl/set-10/interview-1.mp3	src/data/mocks/toefl-set-10.ts#t10-s-iv1	445b32a918e6f6408b526efdc1388b8b4f23ca06b70a97c72c0d99891affbf57	96	96	21	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:speaking-interview-2	set-10	speaking	speaking	take-an-interview	t10-s-iv2	/audio/toefl/set-10/interview-2.mp3	src/data/mocks/toefl-set-10.ts#t10-s-iv2	b29719a814f7234351d8e6171f53b8fcc6ee8d83b7108da9f2c1c3eeda3c57b1	131	131	25	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:speaking-interview-3	set-10	speaking	speaking	take-an-interview	t10-s-iv3	/audio/toefl/set-10/interview-3.mp3	src/data/mocks/toefl-set-10.ts#t10-s-iv3	81671962d70166ce7c6509050ec4b76245f9cf56315ff86c485c252e535a5512	148	148	24	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:speaking-interview-4	set-10	speaking	speaking	take-an-interview	t10-s-iv4	/audio/toefl/set-10/interview-4.mp3	src/data/mocks/toefl-set-10.ts#t10-s-iv4	bad66057431de1e892cdcfc21ce21315dc8836087569b6ee1df4d6128edb3590	143	143	21	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:speaking-repeat-6	set-10	speaking	speaking	listen-and-repeat	t10-s-rp6	/audio/toefl/set-10/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t10-s-rp6	587d5a1db70916d83df4a7df5292e9cca7c394e782f187caf5c5e248c9989426	101	101	15	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-10:speaking-repeat-7	set-10	speaking	speaking	listen-and-repeat	t10-s-rp7	/audio/toefl/set-10/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t10-s-rp7	a37c96ef75b873e67cb69538caf3faa6b8cc534e08c1437c63b006d03fa1112c	138	138	21	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m1-choose-6	set-11	listening	listening-1	choose-response	item:t11-l-m1-cr6-v1	/audio/toefl/set-11/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m1-choose-6	7504c20c3610e72bbcb8496f5a6d37c0f1166fa23f310a21973e40876d6a3084	42	42	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m1-choose-7	set-11	listening	listening-1	choose-response	item:t11-l-m1-cr7-v1	/audio/toefl/set-11/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m1-choose-7	401b5925d85fe148b967da2375f5be70a66e5342eb482b75e71191bccb5db072	47	47	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m1-choose-8	set-11	listening	listening-1	choose-response	item:t11-l-m1-cr8-v1	/audio/toefl/set-11/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m1-choose-8	d9666a875c0870d2b6df8fbd1d3717f40073f0388bb31333228442f2b9680460	45	45	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-academic-talk	set-11	listening	listening-2	academic-talk	item:t11-l-m2-at1-v1;item:t11-l-m2-at2-v1;item:t11-l-m2-at3-v1;item:t11-l-m2-at4-v1	/audio/toefl/set-11/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-academic-talk	142569bfd70964debcff901c2c732b0bfd7d5ad4d96f093ff2263d20d590a19f	1349	1338	199	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-announcement	set-11	listening	listening-2	announcement	item:t11-l-m2-an1-v1;item:t11-l-m2-an2-v1	/audio/toefl/set-11/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-announcement	59c9ba55fdf6590c7c4c01298e6bcf354b4baefda5bd9772d5a1b6d6070b0a5d	368	357	58	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-choose-1	set-11	listening	listening-2	choose-response	item:t11-l-m2-cr1-v1	/audio/toefl/set-11/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-choose-1	661a4d9a159d9510e7cbae771b2ccec898e5aadbea8a39801f817ef976d13573	37	37	6	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-choose-2	set-11	listening	listening-2	choose-response	item:t11-l-m2-cr2-v1	/audio/toefl/set-11/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-choose-2	ef68926748d514a5f65d63624ad760a01f72d221734d8170a6569d61df353452	44	44	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-choose-3	set-11	listening	listening-2	choose-response	item:t11-l-m2-cr3-v1	/audio/toefl/set-11/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-choose-3	7a420c49f03de1d15d7dcef0c9d2b7d04158b97ed0995315da541fc4aed9e564	40	40	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-choose-4	set-11	listening	listening-2	choose-response	item:t11-l-m2-cr4-v1	/audio/toefl/set-11/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-choose-4	bc24f3998bc74b7b0dd729e4972ba7e8099b8b9ed3123a9455bf34b0b4a36479	39	39	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-choose-5	set-11	listening	listening-2	choose-response	item:t11-l-m2-cr5-v1	/audio/toefl/set-11/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-choose-5	7e0dd8a18095d10f7f683ba1a4d8754351805018b3da302610a76225e8257dd9	44	44	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-choose-6	set-11	listening	listening-2	choose-response	item:t11-l-m2-cr6-v1	/audio/toefl/set-11/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-choose-6	e1bcfaea23618caeae322626528996dc4f2d57a97cbd158b521420c066256c54	43	43	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-choose-7	set-11	listening	listening-2	choose-response	item:t11-l-m2-cr7-v1	/audio/toefl/set-11/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-choose-7	5557f84d020e2f2c7a8aa90974733010977df30fe314513326c49f8c73797f9d	40	40	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-choose-8	set-11	listening	listening-2	choose-response	item:t11-l-m2-cr8-v1	/audio/toefl/set-11/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-choose-8	74ee502c350b2342726b4389b461dc2b5d20a9f6c520d8d47bfa6514e6ced62f	46	46	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:listening-m2-conversation	set-11	listening	listening-2	conversation	item:t11-l-m2-cv1-v1;item:t11-l-m2-cv2-v1	/audio/toefl/set-11/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-11:listening-m2-conversation	a332035863b4c44a2c9fbc086810f9c24449f9d9d695a561f8e8025240b1963d	509	459	76	4	STUDENT;COORDINATOR	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:speaking-interview-1	set-11	speaking	speaking	take-an-interview	t11-s-iv1	/audio/toefl/set-11/interview-1.mp3	src/data/mocks/toefl-set-11.ts#t11-s-iv1	565beba81c1fce917282184171453c7a5083ebc0785e1c81118f58ea80e5eeca	106	106	21	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:speaking-interview-2	set-11	speaking	speaking	take-an-interview	t11-s-iv2	/audio/toefl/set-11/interview-2.mp3	src/data/mocks/toefl-set-11.ts#t11-s-iv2	d39401f1d9d402d8f9550f102f528ba4b37385c3667aefe1f5ef688eb218d5a3	140	140	25	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:speaking-interview-3	set-11	speaking	speaking	take-an-interview	t11-s-iv3	/audio/toefl/set-11/interview-3.mp3	src/data/mocks/toefl-set-11.ts#t11-s-iv3	8bd04b0a8e9f2203a67ac7d5fad3ea906bc17a173e1b99e22b3bdd2ed4bad545	146	146	26	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:speaking-interview-4	set-11	speaking	speaking	take-an-interview	t11-s-iv4	/audio/toefl/set-11/interview-4.mp3	src/data/mocks/toefl-set-11.ts#t11-s-iv4	7565f1e2697f13684256e8e13832ec73c9e037b837603a7fbe2edd8013332e21	128	128	19	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:speaking-repeat-6	set-11	speaking	speaking	listen-and-repeat	t11-s-rp6	/audio/toefl/set-11/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t11-s-rp6	7466d40875d824a521c5b00803b445ab6109d77bbfbb9ae91680f245ea72f8ae	112	112	15	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-11:speaking-repeat-7	set-11	speaking	speaking	listen-and-repeat	t11-s-rp7	/audio/toefl/set-11/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t11-s-rp7	8d34f936619cc90dcd4792aa99a6ed71f6ae4390defa80caf2b96c969fbec651	130	130	19	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m1-choose-6	set-12	listening	listening-1	choose-response	item:t12-l-m1-cr6-v1	/audio/toefl/set-12/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m1-choose-6	674eabf0f8bdb3ab56962ae200c231a4ef0c8eca83f8d11d182bb26526cb66e5	48	48	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m1-choose-7	set-12	listening	listening-1	choose-response	item:t12-l-m1-cr7-v1	/audio/toefl/set-12/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m1-choose-7	51e1e1c8ef0bc0a68da9bd9eda3cd8940d8cffd0c9703e6368780fa3300b9f42	38	38	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m1-choose-8	set-12	listening	listening-1	choose-response	item:t12-l-m1-cr8-v1	/audio/toefl/set-12/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m1-choose-8	33a48bc53144042381529113593509c81915b6bf04431fc6da7166253c1d86b5	48	48	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-academic-talk	set-12	listening	listening-2	academic-talk	item:t12-l-m2-at1-v1;item:t12-l-m2-at2-v1;item:t12-l-m2-at3-v1;item:t12-l-m2-at4-v1	/audio/toefl/set-12/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-academic-talk	e24e9ec02f5f6d112a09dbe0e1ccf716050eb853b28acc9c914162f40350442f	1302	1291	195	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-announcement	set-12	listening	listening-2	announcement	item:t12-l-m2-an1-v1;item:t12-l-m2-an2-v1	/audio/toefl/set-12/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-announcement	04a70e17efb0b5bd3032d624dcd5c5332ebc62ba5838d5ca61a478fe19e88805	389	378	65	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-choose-1	set-12	listening	listening-2	choose-response	item:t12-l-m2-cr1-v1	/audio/toefl/set-12/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-choose-1	b2b84bc5355975c0b689fe011ecab6fad6fc1befdbe6770048bc184b762f9c9f	41	41	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-choose-2	set-12	listening	listening-2	choose-response	item:t12-l-m2-cr2-v1	/audio/toefl/set-12/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-choose-2	cf1aacfa7113f177ca030779995317e2f6a15c4d46bc530d72461fbb06a1e8c6	44	44	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
