# manifest_id	toefl-2026-audio-manifest
# manifest_version	2026-08-09.v1
# snapshot_date	2026-08-09
# official_registry	toefl-ibt-2026@2026-08-09.v2
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# editorial_inventory	toefl-2026-editorial-inventory@2026-08-09.v1
# ffprobe_version	8.1.1
# source_scope	src/data/mocks/toefl-set-{1..20}.ts + public/audio/toefl/set-{1..20}/*.mp3
# source_asset_id_policy	blank_means_original_root_asset
# transcript_policy	canonical_blank_until_T07; candidate_ref_and_hash_preserve_source
asset_id	source_asset_id	asset_version	set_id	part	task_rule	task_type	stimulus_id	section_id	item_id	linked_item_ids	source_file	source_field	public_url	path	sha256	bytes	duration_ms	codec	sample_rate_hz	channels	channel_layout	bitrate_bps	loudness_lufs	true_peak_db	canonical_transcript	canonical_transcript_status	transcript_candidate_ref	transcript_candidate_sha256	transcript_candidate_chars	transcript_candidate_words	asr_transcript	asr_status	wer_or_diff	voice_ids	voice_roles	generator	model	settings	license_and_provenance	editorial_state	validation_status	technical_status	linguistic_status	human_status	reuse_class	reuse_status	reviewed_at	reviewer
asset:toefl:set-16:part-5:listen-choose-2		legacy_unversioned	set-16	5	L-001	Listen and Choose a Response	stimulus:t16-l-cr2:audio	section:set-16:part-5	item:t16-l-cr2	item:t16-l-cr2	src/data/mocks/toefl-set-16.ts	question.audioUrl	/audio/toefl/set-16/listen-choose-2.mp3	public/audio/toefl/set-16/listen-choose-2.mp3	2e5e198d309f514d5d926ae2d862013ede258296ed013c1d66fc3f83d7c3e6c1	35988	4420	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-5:listen-choose-3		legacy_unversioned	set-16	5	L-001	Listen and Choose a Response	stimulus:t16-l-cr3:audio	section:set-16:part-5	item:t16-l-cr3	item:t16-l-cr3	src/data/mocks/toefl-set-16.ts	question.audioUrl	/audio/toefl/set-16/listen-choose-3.mp3	public/audio/toefl/set-16/listen-choose-3.mp3	6419416873275669506cef5361f5cde54651ea7416527a8ae2342cba7c53a71f	22404	2740	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-5:listen-choose-4		legacy_unversioned	set-16	5	L-001	Listen and Choose a Response	stimulus:t16-l-cr4:audio	section:set-16:part-5	item:t16-l-cr4	item:t16-l-cr4	src/data/mocks/toefl-set-16.ts	question.audioUrl	/audio/toefl/set-16/listen-choose-4.mp3	public/audio/toefl/set-16/listen-choose-4.mp3	9f575a5c7ca9a604e048d28486cf16d521588a1f3984f372bf7c9ee7f72704ce	27629	3380	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-5:listen-choose-5		legacy_unversioned	set-16	5	L-001	Listen and Choose a Response	stimulus:t16-l-cr5:audio	section:set-16:part-5	item:t16-l-cr5	item:t16-l-cr5	src/data/mocks/toefl-set-16.ts	question.audioUrl	/audio/toefl/set-16/listen-choose-5.mp3	public/audio/toefl/set-16/listen-choose-5.mp3	0f26e2e4bddc95bdd456312dc483801e3fc6fa3a6caea3fafb4c57eddc1d316e	31390	3860	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-6:conversation		legacy_unversioned	set-16	6	L-002	Listen to a Conversation	stimulus:set-16:part-6:audio	section:set-16:part-6		item:t16-l-cv1;item:t16-l-cv2;item:t16-l-cv3;item:t16-l-cv4	src/data/mocks/toefl-set-16.ts	section.audioUrl	/audio/toefl/set-16/conversation.mp3	public/audio/toefl/set-16/conversation.mp3	6f37977eeeb1539770f2b940df04174eedc53826b3dedb928abed06e95744d21	696573	87000	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-16:part-6.transcript	230612f83ce619beb9d0fe1b43a681354c278f839f9aea17203c065e55fb82a5	1435	242		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-7:announcement		legacy_unversioned	set-16	7	L-003	Listen to an Announcement	stimulus:set-16:part-7:audio	section:set-16:part-7		item:t16-l-an1;item:t16-l-an2;item:t16-l-an3	src/data/mocks/toefl-set-16.ts	section.audioUrl	/audio/toefl/set-16/announcement.mp3	public/audio/toefl/set-16/announcement.mp3	0e129e4bd2ffacaddb51101b2a48cc9978236349442764d621072c29250cbcb6	395642	49380	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-16:part-7.transcript	050c3effdaaee4baa50eec59a66a846a0a8ea358afe9f665dc0461855cf20162	837	138		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-8:academic-talk		legacy_unversioned	set-16	8	L-004	Listen to an Academic Talk	stimulus:set-16:part-8:audio	section:set-16:part-8		item:t16-l-at1;item:t16-l-at2;item:t16-l-at3;item:t16-l-at4;item:t16-l-at5	src/data/mocks/toefl-set-16.ts	section.audioUrl	/audio/toefl/set-16/academic-talk.mp3	public/audio/toefl/set-16/academic-talk.mp3	e8bdf8b1fc526f9902e7242cc0a1f4eff0a1f37637bdc2c9e43bb72db4e880df	1120174	139940	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-16:part-8.transcript	03d66d2f032d34d5a63deab38e0389da5de64e1aca0e46b80ff9e5a2c3fb7ab2	2055	345		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-12:repeat-1		legacy_unversioned	set-16	12	S-001	Listen and Repeat	stimulus:t16-s-rp1:audio	section:set-16:part-12	item:t16-s-rp1	item:t16-s-rp1	src/data/mocks/toefl-set-16.ts	question.audioUrl	/audio/toefl/set-16/repeat-1.mp3	public/audio/toefl/set-16/repeat-1.mp3	e7c16eff7c29a801869e1d6a9928a28503d1b11bf854fe60fd483987c7f662cc	16135	1940	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t16-s-rp1.targetSentence	db84911000decc137c95bae60e9f782a8e92ac9faaf0fdcc5c8485eab1d64ca5	23	4		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-12:repeat-2		legacy_unversioned	set-16	12	S-001	Listen and Repeat	stimulus:t16-s-rp2:audio	section:set-16:part-12	item:t16-s-rp2	item:t16-s-rp2	src/data/mocks/toefl-set-16.ts	question.audioUrl	/audio/toefl/set-16/repeat-2.mp3	public/audio/toefl/set-16/repeat-2.mp3	6bd319c2d1e57085afaabda1f7b6b7c8709970e841bde9d963511d9e069696b6	23031	2820	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t16-s-rp2.targetSentence	8add03cb7a65e5fe70fec87489226fec22441c4077819c8d00e49adf6006167e	46	10		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-12:repeat-3		legacy_unversioned	set-16	12	S-001	Listen and Repeat	stimulus:t16-s-rp3:audio	section:set-16:part-12	item:t16-s-rp3	item:t16-s-rp3	src/data/mocks/toefl-set-16.ts	question.audioUrl	/audio/toefl/set-16/repeat-3.mp3	public/audio/toefl/set-16/repeat-3.mp3	68849bbc8bf7ecb3cdb25286de0747635ad318840f7d249e85262b22f0b20dfe	31390	3860	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t16-s-rp3.targetSentence	5fd1e5e05f3525e39f1e4c55f1bc7949125ec68f5cd3de20d3f52cbae631066d	56	11		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-12:repeat-4		legacy_unversioned	set-16	12	S-001	Listen and Repeat	stimulus:t16-s-rp4:audio	section:set-16:part-12	item:t16-s-rp4	item:t16-s-rp4	src/data/mocks/toefl-set-16.ts	question.audioUrl	/audio/toefl/set-16/repeat-4.mp3	public/audio/toefl/set-16/repeat-4.mp3	fadcfd6ad20906559317afaeb785abad3d02a09c3926696b549a7d1c0db065fa	35361	4340	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t16-s-rp4.targetSentence	832aa8b2d9e29d28a91d55879c76a42ac25b39048e4c12f8f66c8a0ee015d9c8	79	15		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-16:part-12:repeat-5		legacy_unversioned	set-16	12	S-001	Listen and Repeat	stimulus:t16-s-rp5:audio	section:set-16:part-12	item:t16-s-rp5	item:t16-s-rp5	src/data/mocks/toefl-set-16.ts	question.audioUrl	/audio/toefl/set-16/repeat-5.mp3	public/audio/toefl/set-16/repeat-5.mp3	c309007c968fd588e8414ea2f9e2b6d901f8ddaf4b8d448cb355f3c5b2353da6	42884	5300	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t16-s-rp5.targetSentence	14674a68187275220ca1f5d639ec102654182523349164997bcb6037b2fc5be0	90	17		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-5:listen-choose-1		legacy_unversioned	set-17	5	L-001	Listen and Choose a Response	stimulus:t17-l-cr1:audio	section:set-17:part-5	item:t17-l-cr1	item:t17-l-cr1	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/listen-choose-1.mp3	public/audio/toefl/set-17/listen-choose-1.mp3	da66ef0f23a696862d48474b8dc1cf7a11660b36b01eb206394cac9ec608c8de	27629	3380	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-5:listen-choose-2		legacy_unversioned	set-17	5	L-001	Listen and Choose a Response	stimulus:t17-l-cr2:audio	section:set-17:part-5	item:t17-l-cr2	item:t17-l-cr2	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/listen-choose-2.mp3	public/audio/toefl/set-17/listen-choose-2.mp3	30007117c6400eebad4252c097895896ac0d58adf2bf1b1b1c2cb638b1b690a4	30764	3780	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-5:listen-choose-3		legacy_unversioned	set-17	5	L-001	Listen and Choose a Response	stimulus:t17-l-cr3:audio	section:set-17:part-5	item:t17-l-cr3	item:t17-l-cr3	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/listen-choose-3.mp3	public/audio/toefl/set-17/listen-choose-3.mp3	c2d828b167425a3a00f41f494ef69d6daeab30d036cfabab92540e4923813620	24494	2980	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-5:listen-choose-4		legacy_unversioned	set-17	5	L-001	Listen and Choose a Response	stimulus:t17-l-cr4:audio	section:set-17:part-5	item:t17-l-cr4	item:t17-l-cr4	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/listen-choose-4.mp3	public/audio/toefl/set-17/listen-choose-4.mp3	8665dc1077fbb85eb440b9d64f2c0e53db8d16dae214981808d8a34b6d1bf46d	27629	3380	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-5:listen-choose-5		legacy_unversioned	set-17	5	L-001	Listen and Choose a Response	stimulus:t17-l-cr5:audio	section:set-17:part-5	item:t17-l-cr5	item:t17-l-cr5	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/listen-choose-5.mp3	public/audio/toefl/set-17/listen-choose-5.mp3	ed3fb3d380fb55435aa61fb120ba0a94301e70e743ebef9758ce243eb08ae419	34734	4260	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-6:conversation		legacy_unversioned	set-17	6	L-002	Listen to a Conversation	stimulus:set-17:part-6:audio	section:set-17:part-6		item:t17-l-cv1;item:t17-l-cv2;item:t17-l-cv3;item:t17-l-cv4	src/data/mocks/toefl-set-17.ts	section.audioUrl	/audio/toefl/set-17/conversation.mp3	public/audio/toefl/set-17/conversation.mp3	ee7c090535931fa32fb2bb0b4d1a588f838cc05e3c37d6a136d9a665c00622f3	551123	68820	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-17:part-6.transcript	91a1c0d89c533c983482149e50993ead2a504d56b3c0d0aa5919911921dfd1f1	1241	222		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-7:announcement		legacy_unversioned	set-17	7	L-003	Listen to an Announcement	stimulus:set-17:part-7:audio	section:set-17:part-7		item:t17-l-an1;item:t17-l-an2;item:t17-l-an3	src/data/mocks/toefl-set-17.ts	section.audioUrl	/audio/toefl/set-17/announcement.mp3	public/audio/toefl/set-17/announcement.mp3	e4f6fb8a7d11e9295018d0dba9d325c1bbdf55e34e7aa31f8d9135ec0537dd24	409644	51140	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-17:part-7.transcript	e01da2420ffd330dd5d29076665b4c0a26d1f664bc4c6e90ca023759c8d9ca8e	826	142		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-8:academic-talk		legacy_unversioned	set-17	8	L-004	Listen to an Academic Talk	stimulus:set-17:part-8:audio	section:set-17:part-8		item:t17-l-at1;item:t17-l-at2;item:t17-l-at3;item:t17-l-at4;item:t17-l-at5	src/data/mocks/toefl-set-17.ts	section.audioUrl	/audio/toefl/set-17/academic-talk.mp3	public/audio/toefl/set-17/academic-talk.mp3	8e03f83e8d0b839607b53249179cbd2ae360a7ded6cce0d8168a0a1c1a3dcd2d	1019655	127380	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-17:part-8.transcript	78d3ab89147ee710429f0d36ab5150691cf7896598f47896a1c9786d1596f871	1997	325		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-12:repeat-1		legacy_unversioned	set-17	12	S-001	Listen and Repeat	stimulus:t17-s-rp1:audio	section:set-17:part-12	item:t17-s-rp1	item:t17-s-rp1	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/repeat-1.mp3	public/audio/toefl/set-17/repeat-1.mp3	a7b535a631160c1069de6bcd66a903cf5a99444b21f3c6f2c8c705043177cf91	17389	2100	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t17-s-rp1.targetSentence	014a3786ef3a6856c0c9022de8c9978c6a43671eed2017e30f68ae80ed0f93d6	30	6		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-12:repeat-2		legacy_unversioned	set-17	12	S-001	Listen and Repeat	stimulus:t17-s-rp2:audio	section:set-17:part-12	item:t17-s-rp2	item:t17-s-rp2	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/repeat-2.mp3	public/audio/toefl/set-17/repeat-2.mp3	f94ae94d9bd167fcea6430f809110b16a741072eb64c41fd04c5e02ec468f966	24494	2980	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t17-s-rp2.targetSentence	6813896f9b2130061b4ef3387270bf8a6522903fb79fb62a014fae646f027112	46	10		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-12:repeat-3		legacy_unversioned	set-17	12	S-001	Listen and Repeat	stimulus:t17-s-rp3:audio	section:set-17:part-12	item:t17-s-rp3	item:t17-s-rp3	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/repeat-3.mp3	public/audio/toefl/set-17/repeat-3.mp3	cb0799cb6d5bf95fb5bfef992a37a6b8ad9adb3fe7c02254c377ad4cd1d09d9a	32017	3940	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t17-s-rp3.targetSentence	3d4c70e4e8337bae80b881514c739b1e936395b92ec9b086940e2a7704b86c53	54	9		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-12:repeat-4		legacy_unversioned	set-17	12	S-001	Listen and Repeat	stimulus:t17-s-rp4:audio	section:set-17:part-12	item:t17-s-rp4	item:t17-s-rp4	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/repeat-4.mp3	public/audio/toefl/set-17/repeat-4.mp3	692964de83c5a5f89d58ff5f5eccf3b9702cb6daaf9ea33fa085003daa5c0671	37242	4580	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t17-s-rp4.targetSentence	b26659d7a466768c698c5c10a8f886d8f5180f93ce8eb15846ad009d814f199b	77	13		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-17:part-12:repeat-5		legacy_unversioned	set-17	12	S-001	Listen and Repeat	stimulus:t17-s-rp5:audio	section:set-17:part-12	item:t17-s-rp5	item:t17-s-rp5	src/data/mocks/toefl-set-17.ts	question.audioUrl	/audio/toefl/set-17/repeat-5.mp3	public/audio/toefl/set-17/repeat-5.mp3	6e9ef6c670c676d9eee09ddc4ec5c4a1c0742fa717ae60cb152248cda8aefee5	50617	6260	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t17-s-rp5.targetSentence	86723657e0790eadd86e7c34d6284cee29ea459fb7d1167ab61c0ee195adb69d	113	17		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-18:part-5:listen-choose-1		legacy_unversioned	set-18	5	L-001	Listen and Choose a Response	stimulus:t18-l-cr1:audio	section:set-18:part-5	item:t18-l-cr1	item:t18-l-cr1	src/data/mocks/toefl-set-18.ts	question.audioUrl	/audio/toefl/set-18/listen-choose-1.mp3	public/audio/toefl/set-18/listen-choose-1.mp3	0e4d74563ef7a86612a58f89e7825213d1994d4d0504c3602e528436f89eaa1c	28256	3460	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-18:part-5:listen-choose-2		legacy_unversioned	set-18	5	L-001	Listen and Choose a Response	stimulus:t18-l-cr2:audio	section:set-18:part-5	item:t18-l-cr2	item:t18-l-cr2	src/data/mocks/toefl-set-18.ts	question.audioUrl	/audio/toefl/set-18/listen-choose-2.mp3	public/audio/toefl/set-18/listen-choose-2.mp3	4ab715d16a2df6094195e683cb02bd29609a596c5696ec7e437d9ad0edb0049f	23867	2901	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-18:part-5:listen-choose-3		legacy_unversioned	set-18	5	L-001	Listen and Choose a Response	stimulus:t18-l-cr3:audio	section:set-18:part-5	item:t18-l-cr3	item:t18-l-cr3	src/data/mocks/toefl-set-18.ts	question.audioUrl	/audio/toefl/set-18/listen-choose-3.mp3	public/audio/toefl/set-18/listen-choose-3.mp3	c75a0d129067c62ac6d39f6726d0ccd56852013a9521f701797ba1117af8a4ec	33271	4100	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-18:part-5:listen-choose-4		legacy_unversioned	set-18	5	L-001	Listen and Choose a Response	stimulus:t18-l-cr4:audio	section:set-18:part-5	item:t18-l-cr4	item:t18-l-cr4	src/data/mocks/toefl-set-18.ts	question.audioUrl	/audio/toefl/set-18/listen-choose-4.mp3	public/audio/toefl/set-18/listen-choose-4.mp3	86b21cce9a8cf07eecb83c5f47d9d5940750ad4be35c6fee1a273e6f726f32b0	28883	3540	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-18:part-5:listen-choose-5		legacy_unversioned	set-18	5	L-001	Listen and Choose a Response	stimulus:t18-l-cr5:audio	section:set-18:part-5	item:t18-l-cr5	item:t18-l-cr5	src/data/mocks/toefl-set-18.ts	question.audioUrl	/audio/toefl/set-18/listen-choose-5.mp3	public/audio/toefl/set-18/listen-choose-5.mp3	399c93edd5ad40e5c1a98d150b89be789e69419f6a6dd09d9241b1bd21047d4d	27629	3380	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-18:part-6:conversation		legacy_unversioned	set-18	6	L-002	Listen to a Conversation	stimulus:set-18:part-6:audio	section:set-18:part-6		item:t18-l-cv1;item:t18-l-cv2;item:t18-l-cv3;item:t18-l-cv4	src/data/mocks/toefl-set-18.ts	section.audioUrl	/audio/toefl/set-18/conversation.mp3	public/audio/toefl/set-18/conversation.mp3	78fa354239cc77b96c305bc5ae0b82e3d0e60e02bc17f2f978a1080f2f8b30f1	754460	94240	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-18:part-6.transcript	ce91de05c08e996198bc75fe3613b0f99045e94560fbbe7b1c6109a4343f5d86	1523	260		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-18:part-7:announcement		legacy_unversioned	set-18	7	L-003	Listen to an Announcement	stimulus:set-18:part-7:audio	section:set-18:part-7		item:t18-l-an1;item:t18-l-an2;item:t18-l-an3	src/data/mocks/toefl-set-18.ts	section.audioUrl	/audio/toefl/set-18/announcement.mp3	public/audio/toefl/set-18/announcement.mp3	e7a5f9c32f090c09e0ba6f32e800f172dadeef82839f4675fbbea59a1d0da632	434721	54260	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-18:part-7.transcript	cf8bc00eb042da5a5cd4119677a2462c337a02df674a8c43d536c5d943f40536	871	153		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-18:part-8:academic-talk		legacy_unversioned	set-18	8	L-004	Listen to an Academic Talk	stimulus:set-18:part-8:audio	section:set-18:part-8		item:t18-l-at1;item:t18-l-at2;item:t18-l-at3;item:t18-l-at4;item:t18-l-at5	src/data/mocks/toefl-set-18.ts	section.audioUrl	/audio/toefl/set-18/academic-talk.mp3	public/audio/toefl/set-18/academic-talk.mp3	e7521a72ed9ee6266f1cf7991f7b40b4312906161cbca44f4b738f3c4e023a18	957588	119620	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-18:part-8.transcript	93d8b839831a2420f9916808fcf3c2a58d55f2e620c493a0c3acf5b195977bcd	1887	310		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
