# audit_id	toefl-2026-audio-linguistic-audit
# audit_version	2026-08-09.v1
# source_manifest	docs/toefl-2026-audio-manifest-2026-08-09.tsv
# source_manifest_sha256	4982abc724898d1b85b60f9605e981c25abcd390839ca9c80630a8c6b37d9913
# technical_audit	docs/toefl-2026-audio-technical-audit-2026-08-09.tsv
# technical_audit_sha256	21c15c0f8eaa63b17ab5d17f74e9aa8678da51ca00624bae6887ab922419653f
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# asr_engine	openai-whisper
# asr_release	20250625
# asr_model	small
# asr_model_sha256	9ecf779972d90ba49c06d968637d720dd632c55bbf19d441fb42bf17a411e794
# asr_settings	language=en;task=transcribe;device=cpu;fp16=false;temperature=0;beam_size=5;condition_on_previous_text=false;word_timestamps=false;threads=4
# normalization	Whisper_EnglishTextNormalizer_plus_source_speaker_label_removal
# asr_output_fingerprint	11e9a1bbc787c8b434b15958969e81f71325a231c10df82957d44d4e1df79c0e
# asr_transcript_fingerprint	ff7a24687edbbccd7b26da98bbc00ffc36bd5a33026bbae69628955af8fc6242
# canonical_contract	ASR_is_detector_only_all_canonical_transcripts_pending_human_T08
# release_contract	all_assets_blocked_not_validated
asset_id	set_id	part	task_rule	task_type	path	audio_sha256	technical_status	source_candidate_kind	source_candidate_ref	source_candidate_sha256	source_candidate_text	asr_model	asr_model_release	asr_language	asr_transcript	asr_transcript_sha256	source_normalized_sha256	asr_normalized_sha256	reference_words	asr_words	gross_wpm_descriptive	wer	substitutions	deletions	insertions	diff_summary	avg_logprob	min_segment_logprob	max_no_speech_prob	max_compression_ratio	asr_confidence_status	critical_diff_status	novel_repetition_status	spoken_length_status	linguistic_near_duplicate_status	voice_role_status	accent_status	pronunciation_status	linked_question_ids	question_key_consistency_status	manual_exchange_finding_ids	reconciliation_status	canonical_transcript	canonical_transcript_status	stressed_syllable_status	linguistic_status	human_queue_reasons	human_queue_priority	human_queue_owner	human_review_scope	technical_reuse_class	linguistic_reuse_candidate	overall_reuse_status	release_status	reviewed_at	reviewer
asset:toefl:set-1:part-12:repeat-4	set-1	12	S-001	Listen and Repeat	public/audio/toefl/set-1/repeat-4.mp3	fab7ba04db4eb61b6ae8c47238935eb509fb6cb2b7bba7109b71768c300b5954	pass_with_actionable_warning	targetSentence	object:t1-s-rp4.targetSentence	d9ee6a24326b7e08432e772795f269bab8e7f8c8edb0f624113cb1e71cba884a	The professor announced that the deadline had been extended by one week.	openai-whisper-small	20250625	en	The professor announced that the deadline had been extended by one week.	d9ee6a24326b7e08432e772795f269bab8e7f8c8edb0f624113cb1e71cba884a	1e72ceaf48f248a99ddf2649f7f84867c525b2e3344b927ba24bb1286d149ded	1e72ceaf48f248a99ddf2649f7f84867c525b2e3344b927ba24bb1286d149ded	12	12	214.286	0	0	0	0	none	-0.2262	-0.2262	0.001224	1.014085	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t1-s-rp4	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-1:part-12:repeat-5	set-1	12	S-001	Listen and Repeat	public/audio/toefl/set-1/repeat-5.mp3	528f7c97b9c2922e15a4b78bd1b78be063ec349fa615ab82ef452ced173484d0	pass_automated_T06	targetSentence	object:t1-s-rp5.targetSentence	76c801f55e37e7d167f554c51178d90f2adc2065438d15dc8b70eb07575c9f62	Because the tickets had sold out quickly, the band agreed to perform a second concert.	openai-whisper-small	20250625	en	Because the tickets had sold out quickly, the band agreed to perform a second concert.	76c801f55e37e7d167f554c51178d90f2adc2065438d15dc8b70eb07575c9f62	aba12815cff5745a97f4a2d5a52e20c25eec7553de4f2967b26f95ffd3712de0	aba12815cff5745a97f4a2d5a52e20c25eec7553de4f2967b26f95ffd3712de0	15	15	197.368	0	0	0	0	none	-0.172499	-0.172499	0.002489	1.088608	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t1-s-rp5	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-5:listen-choose-1	set-2	5	L-001	Listen and Choose a Response	public/audio/toefl/set-2/listen-choose-1.mp3	d9fd61a586887ea4c546b12880cd9860eff1735e47eb7cddc3adf1a56053d863	pass_automated_T06	missing				openai-whisper-small	20250625	en	Excuse me, where is the science lab?	30b25193d8facfb37dd561af3c5baea2d4580148087ff50bd3ae4374e190e37c		ed358647418e944e7ec69d3bf9139b8190a747a241ad1533a5da48dd52b624b8	0	7	148.936					no_source_candidate	-0.358727	-0.358727	0.003599	0.818182	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-l-cr1	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-5:listen-choose-2	set-2	5	L-001	Listen and Choose a Response	public/audio/toefl/set-2/listen-choose-2.mp3	69cf115e4ff99383c423c7f6bb380110b9149f32a9380bf49c44f2cd604203f7	pass_with_actionable_warning	missing				openai-whisper-small	20250625	en	Could you give me a hand carrying these boxes upstairs?	e77f0092cd7337b37ed0dd425808068ea6f96309d604332302e24fc8544aecd0		c93b3ac080bbece3909dfb4e9cd11b973b934619660b19aa5899fc2a09936441	0	10	173.41					no_source_candidate	-0.218294	-0.218294	0.007652	0.887097	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-l-cr2	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-5:listen-choose-3	set-2	5	L-001	Listen and Choose a Response	public/audio/toefl/set-2/listen-choose-3.mp3	c16d10b8076bfee5899154435f422d5b3dd27a5e143a548828ecc1de613b2462	pass_automated_T06	missing				openai-whisper-small	20250625	en	How do I register for the workshop?	0ec79ec6338db23a124b25b1527be9323207ec7f455a13fc87afa2c6aba7e69f		e29b1ed60463405006df1fe99ca9fe20c10046a9d030e38d4f5e0dc5639d964d	0	7	192.661					no_source_candidate	-0.252016	-0.252016	0.003863	0.813953	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-l-cr3	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-5:listen-choose-4	set-2	5	L-001	Listen and Choose a Response	public/audio/toefl/set-2/listen-choose-4.mp3	d219aee6ac206599216dc50bb76ffd7219070fef6c63d99a5dbcacf83ce8b652	pass_with_actionable_warning	missing				openai-whisper-small	20250625	en	Sorry, I'm running a few minutes late. Could you wait for me?	cc23011b6c8756f7316d9f812e0ff4ab8976ef9b5fd38388fdad9387892fd6d4		b7b52d7008f4575ccd1e4243a3740979b40917576793484005486929ecb47b7a	0	13	215.47					no_source_candidate	-0.215121	-0.215121	0.001715	0.884058	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-l-cr4	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-5:listen-choose-5	set-2	5	L-001	Listen and Choose a Response	public/audio/toefl/set-2/listen-choose-5.mp3	66ef7eaddff6f90b8dc91cc87272dbfb14c1fd4b7d31c22c83b54c73b7639bb3	pass_automated_T06	missing				openai-whisper-small	20250625	en	You look really happy today. Did something good happen?	4f187f2f78d387b004d2dde039beb04a1db8eebd5f2685146e67e56f84d99c67		c2205ead947c8d3ddd6f6779900a1583d50543e68f445b202e8ea75b9b0f9bb6	0	9	163.636					no_source_candidate	-0.308971	-0.308971	0.006668	0.916667	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	asset:toefl:set-3:part-5:listen-choose-5@0.889;asset:toefl:set-1:part-5:listen-choose-5@0.889	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-l-cr5	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001;LING-DUP-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-6:conversation	set-2	6	L-002	Listen to a Conversation	public/audio/toefl/set-2/conversation.mp3	3f66fa0793a1a025aef50df37fd73f5bfaab9084966e2c2d02bf2efc43d77a20	pass_automated_T06	section.transcript	section:set-2:part-6.transcript	fd0146517c38110d0f94f300dd7d2a68f243fff1a6d25ad626481a9fd307d55d	STUDENT: Professor Diaz, could I talk to you about the group project? I'm having some difficulties with my group.\n\nPROFESSOR: Of course. What kind of difficulties?\n\nSTUDENT: Well, there are four of us, but two members haven't done any work at all. They miss our meetings and don't respond to messages. The other student and I have basically done everything, and it doesn't feel fair that we'll all get the same grade.\n\nPROFESSOR: I understand your frustration, and you're right to raise it. Let me ask — have you told the two members directly how you feel, in a clear but calm way?\n\nSTUDENT: Not really directly. We've sent group messages, but we haven't confronted them.\n\nPROFESSOR: I'd suggest doing that first. Sometimes people don't realize how much they're letting the group down until it's stated plainly. Send a clear message, listing what still needs doing and asking them to take specific tasks by a specific date.\n\nSTUDENT: And if they still don't help?\n\nPROFESSOR: Then come back to me with a record of your attempts — the messages, the meeting dates. For this project, each group also submits a short peer-evaluation form, where you rate each member's contribution. I take those seriously, and they can affect individual grades. So it won't necessarily be the case that everyone gets the same mark regardless of effort.\n\nSTUDENT: That's really reassuring. I'll send that clear message today and keep a record.	openai-whisper-small	20250625	en	Professor Diaz, could I talk to you about the group project? I'm having some difficulties with my group. Of course. What kind of difficulties? Well, there are four of us, but two members haven't done any work at all. They miss our meetings and don't respond to messages. The other student and I have basically done everything, and it doesn't feel fair that we'll all get the same grade. I understand your frustration and your right to raise it. Let me ask, have you told the two members directly how you feel in a clear but calm way? Not really directly. We've sent group messages, but we haven't confronted them. I'd suggest doing that first. Sometimes people don't realize how much they're letting the group down until it's stated plainly. Send a clear message, listing what still needs doing and asking them to take specific tasks by a specific date. And if they still don't help? Then come back to me with a record of your attempts, the messages, the meeting dates. For this project, each group also submits a short peer evaluation form where you rate each member's contribution. I take those seriously, and they can affect individual grades. So it won't necessarily be the case that everyone gets the same mark regardless of effort. That's really reassuring. I'll send that clear message today and keep a record.	50406902f005fed1bf6ec0f95c6c6645e77b91ffdf3a6d0554b5e45e33a39d78	3a7b69584b64435191ebf01ce64e971e25a2361bdd279fe6343915a14d10a3d4	a21fd57ccfa17ee8d7f19af6d1868a5ff78a8f1dde6bf30a65fcc3314ca827e7	246	245	169.785	0.00813	1	1	0	D:you | S:are→your	-0.131098	-0.183704	0.214521	1.622951	pass_model_signal	none_detected	none_detected	exceeds_intermediate_35_100_word_reference	none_detected_at_0.88	source_multi_role_labels_diarization_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-l-cv1;t2-l-cv2;t2-l-cv3;t2-l-cv4	source_contract_preserved_subject_to_T08	none	source_minor_diff_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001;LING-LEN-001	P1	T08	100_percent_required_T08_T15	A_technical_conserve_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-7:announcement	set-2	7	L-003	Listen to an Announcement	public/audio/toefl/set-2/announcement.mp3	33012af8b9274a7b2c31df0c699dafb0fe38e71d6b02f6a1ad450298366893e0	pass_automated_T06	section.transcript	section:set-2:part-7.transcript	bcffa5dd0215cb92e8c7dac9ce21948f099d13fe72190c4b286f2aeb8e8668a2	Good afternoon. This is an announcement about the student art competition being held by the arts department this term. The theme this year is "Home," and we invite all students, from any department, to submit an original piece of work. It can be a painting, a photograph, a drawing, or a digital design.\n\nEntries must be submitted to the arts office by the end of the third week of term. Please attach a short note — no more than fifty words — explaining what your piece means to you. A panel of staff and student judges will choose the winners, and the best works will be displayed in the main gallery for a month. There are prizes for the top three entries, including art supplies and gallery vouchers. You do not need to be an art student to enter — we especially encourage those who don't usually get the chance to show their creative side. Good luck, and we look forward to seeing your work.	openai-whisper-small	20250625	en	Good afternoon. This is an announcement about the student art competition being held by the arts department this term. The theme this year is home, and we invite all students, from any department, to submit an original piece of work. It can be a painting, a photograph, a drawing, or a digital design. Entries must be submitted to the arts office by the end of the third week of term. Please attach a short note, no more than 50 words, explaining what your piece means to you. A panel of staff and student judges will choose the winners and the best works will be displayed in the main gallery for a month. There are prizes for the top three entries, including art supplies and gallery vouchers. You do not need to be an art student to enter. We especially encourage those who don't usually get the chance to show their creative side. Good luck, and we look forward to seeing your work.	87f62a0f761c7e46e0b6ba97c85c756d86028fb9d08b0349b411a43a508b79af	f535965d44bbb4a1db22b907dd985a131130bb9d687a7878490a182936bb82fa	f535965d44bbb4a1db22b907dd985a131130bb9d687a7878490a182936bb82fa	163	163	187.428	0	0	0	0	none	-0.132118	-0.157845	0.037264	1.657993	pass_model_signal	none_detected	none_detected	exceeds_intermediate_35_100_word_reference	none_detected_at_0.88	source_single_role_or_implicit_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-l-an1;t2-l-an2;t2-l-an3	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-LEN-001	P1	T08	100_percent_required_T08_T15	A_technical_conserve_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-8:academic-talk	set-2	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-2/academic-talk.mp3	2abaea77d843663493e5aad9e2fcc24d836596f6970b553380d0e60290a6492a	pass_with_actionable_warning	section.transcript	section:set-2:part-8.transcript	55cb0748f3335e230fbe54355027a4f1f094ca027d76018bdf393a682cd4e631	PROFESSOR: Today I want to introduce a fascinating idea from psychology called the "spacing effect." It has enormous practical importance for anyone who wants to learn something — which is to say, all of you. The spacing effect describes a simple but powerful finding: we remember information much better when we study it in several short sessions spread out over time, rather than in one long session.\n\nLet me put it in concrete terms. Suppose you have six hours to prepare for an exam. You could do all six hours the night before — what students call "cramming." Or you could do one hour a day for six days. Decades of research show, quite consistently, that the spaced approach — the six separate hours — leads to far better long-term retention. Even though the total study time is identical, spreading it out dramatically improves how much you remember weeks or months later.\n\nWhy does this happen? The leading explanation involves how memories are strengthened through retrieval. Each time you return to material after a gap, your brain has to work a little harder to recall it, and that effortful retrieval strengthens the memory. When you cram, the information is still fresh from a few minutes ago, so recalling it is easy — and easy recall does little to strengthen long-term memory. A little bit of forgetting between sessions, followed by successful retrieval, is exactly what builds durable knowledge.\n\nThe practical implications are significant, and, frankly, most students ignore them. Cramming can get you through a test the next morning, because the information is briefly available. But it's remarkably inefficient for genuine, lasting learning. If you're studying a language, a science, or anything you actually want to keep, the research is clear: study a little, often, with gaps in between. Space it out. Your future self will remember far more for the same total effort.	openai-whisper-small	20250625	en	Today I want to introduce a fascinating idea from psychology called the spacing effect. It has enormous practical importance for anyone who wants to learn something, which is to say, all of you. The spacing effect describes a simple but powerful finding. We remember information much better when we study it in several short sessions spread out over time rather than in one long session. me put it in concrete terms. Suppose you have six hours to prepare for an exam. You could do all six hours the night before, what students call cramming. Or you could do one hour a day for six days. Decades of research show quite consistently that the spaced approach, the six separate hours, leads to far better long-term retention. Even though the total study time is identical, spreading it out dramatically improves how much you remember weeks or months later. Why does this happen? The leading explanation involves how memories are strengthened through retrieval. Each time you return to material after a gap, your brain has to work a little harder to recall it, and that effortful retrieval strengthens the memory. When you cram, the information is still fresh from a few minutes ago, so recalling it is easy, and easy recall does little to strengthen long-term memory. A little bit of forgetting between sessions, followed by successful retrieval, is exactly what builds durable knowledge. The practical implications are significant, and, frankly, most students ignore them. cramming can get you through a test the next morning because the information is briefly available, but it's remarkably inefficient for genuine, lasting learning. If you're studying a language, a science, or anything you actually want to keep, the research is clear. Study a little, often, with gaps in between. Space it out. Your future self will remember far more for the same total effort.	e96539f96ab3088fedf13c5ad9a40bc728c9ac9100d506f1d6f813e329415275	d0cce98ee8d5600a509b7abec84935755bd5b34ea6f9658cf34412964c269064	769b8dc451d5ceb3c3a56d6118a249fbdd874ee3067d629a58a422193db64a64	312	311	129.853	0.003205	0	1	0	D:let	-0.135706	-0.616471	0.368818	1.592593	warning_actionable	critical_token_diff	none_detected	exceeds_extended_250_word_reference	none_detected_at_0.88	source_single_role_or_implicit_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-l-at1;t2-l-at2;t2-l-at3;t2-l-at4;t2-l-at5	source_contract_preserved_subject_to_T08	none	source_material_diff_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001;LING-CRIT-001;ASR-CONF-001;LING-LEN-002	P1	T08	100_percent_required_T08_T15	A_technical_conserve_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-12:repeat-1	set-2	12	S-001	Listen and Repeat	public/audio/toefl/set-2/repeat-1.mp3	757d57e54e6d519296657ca579ee14bbb6250c425ee1bd76e491dca731b37619	fail_actionable	targetSentence	object:t2-s-rp1.targetSentence	366feda700e37d1a1d724ade72261dac48bca05c29e630c39036dae2dd0a3ed8	The room is very quiet.	openai-whisper-small	20250625	en	The room is very quiet.	366feda700e37d1a1d724ade72261dac48bca05c29e630c39036dae2dd0a3ed8	7e87d4dfc01bc8e0fc65aa48fad62a769bc721bfc88f0c7b5e9b9f35e1684e8f	7e87d4dfc01bc8e0fc65aa48fad62a769bc721bfc88f0c7b5e9b9f35e1684e8f	5	5	148.515	0	0	0	0	none	-0.343672	-0.343672	0.004495	0.741935	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-s-rp1	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	TECH-T06-FAIL	P2	T08	100_percent_required_T08	B_technical_repair_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-12:repeat-2	set-2	12	S-001	Listen and Repeat	public/audio/toefl/set-2/repeat-2.mp3	6c53cef42b966dd2ba3e12001fd14b3c9ee1a112dd7aeeef02ed4729e0f24c07	fail_actionable	targetSentence	object:t2-s-rp2.targetSentence	fb6e335b3f36f9ad0c06071028e6ebf31570dfe84768f04d3a8dffe58aa3aeb4	They planted flowers along the garden path.	openai-whisper-small	20250625	en	They planted flowers along the garden path.	fb6e335b3f36f9ad0c06071028e6ebf31570dfe84768f04d3a8dffe58aa3aeb4	c71753dc8e0be17ffd18c8d794d888f4e884d95e571581f66ba68863ae0d18a1	c71753dc8e0be17ffd18c8d794d888f4e884d95e571581f66ba68863ae0d18a1	7	7	144.778	0	0	0	0	none	-0.339658	-0.339658	0.010549	0.843137	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-s-rp2	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	TECH-T06-FAIL	P2	T08	100_percent_required_T08	B_technical_repair_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-2:part-12:repeat-3	set-2	12	S-001	Listen and Repeat	public/audio/toefl/set-2/repeat-3.mp3	6d90fcd5d270277452675783843f7ef0f243abcf004f1fe03453cb994884c8ef	pass_with_actionable_warning	targetSentence	object:t2-s-rp3.targetSentence	cc159a7e2accfb6cf90c109cc66329486b6ddfb26d68330cd7fb4e2e6ed29440	The company offered discounts to its regular customers.	openai-whisper-small	20250625	en	The company offered discounts to its regular customers.	cc159a7e2accfb6cf90c109cc66329486b6ddfb26d68330cd7fb4e2e6ed29440	e8326536393a0d446ee47bffd1414a76ac617392be3799e7ea1492b678084875	e8326536393a0d446ee47bffd1414a76ac617392be3799e7ea1492b678084875	8	8	126.984	0	0	0	0	none	-0.165482	-0.165482	0.001219	0.901639	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t2-s-rp3	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
