# audit_id	toefl-2026-audio-technical-audit
# audit_version	2026-08-09.v1
# source_manifest	docs/toefl-2026-audio-manifest-2026-08-09.tsv
# source_manifest_sha256	4982abc724898d1b85b60f9605e981c25abcd390839ca9c80630a8c6b37d9913
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# measurement_tool	FFmpeg_FFprobe_8.1.1
# loudness_contract	internal_-16_LUFS_plus_minus_2.5_not_ETS_requirement
# true_peak_contract	fail_above_0_dBTP_warn_above_minus_1_dBTP
# silence_contract	fail_leading_over_350ms_or_trailing_over_600ms_warn_internal_over_1600ms
# duplicate_contract	unique_MP3_and_PCM_hash_plus_wave_corr_over_0.98_and_envelope_corr_over_0.995
# duplicate_scan_top_pair	asset:toefl:set-5:part-5:listen-choose-3;asset:toefl:set-11:part-5:listen-choose-2
# duplicate_scan_top_wave_corr	0.18783
# duplicate_scan_top_envelope_corr	0.96785
# browser_contract	260_of_260_Chromium_AudioContext_decode_and_muted_HTMLAudio_playback_pass
# reuse_contract	technical_class_only_overall_class_pending_T07_T08
asset_id	set_id	part	task_rule	task_type	path	manifest_sha256	measured_sha256	manifest_bytes	measured_bytes	manifest_duration_ms	measured_duration_ms	codec	sample_rate_hz	channels	channel_layout	bitrate_bps	metadata_status	decode_status	decoder_warning	pcm_sha256	sample_count	sample_peak_dbfs	clipped_sample_count	dc_offset_dbfs	max_sample_delta_dbfs	integrated_lufs	loudness_range_lu	true_peak_dbtp	leading_silence_ms	trailing_silence_ms	max_internal_silence_ms	short_audible_fragment_count	hard_ending_status	near_duplicate_status	browser_status	fail_findings	warning_findings	technical_status	technical_reuse_class	action	owner	overall_reuse_status	release_status	reviewed_at	reviewer
asset:toefl:set-16:part-5:listen-choose-1	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-1.mp3	f5b7b9c6236291f60c9953dbd83db530d6402a350a5d5e4476209e042fd991ad	f5b7b9c6236291f60c9953dbd83db530d6402a350a5d5e4476209e042fd991ad	25121	25121	3060	3060	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	81af3f12ac20686ea7e75b23dc2ccd3e18b81783e7c4d1fba570873c5ea26add	134946	-1.811	0	-67.238	-13.119	-14.39	0.2	-1.8	30	510	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-5:listen-choose-2	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-2.mp3	2e5e198d309f514d5d926ae2d862013ede258296ed013c1d66fc3f83d7c3e6c1	2e5e198d309f514d5d926ae2d862013ede258296ed013c1d66fc3f83d7c3e6c1	35988	35988	4420	4420	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	06675526ea672336f0e9bcfd73cdfbe7d921214a9de106c15b55dea462cc906b	194922	-0.797	0	-58.323	-18.302	-12.96	0.9	-0.77	60	520	360	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-5:listen-choose-3	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-3.mp3	6419416873275669506cef5361f5cde54651ea7416527a8ae2342cba7c53a71f	6419416873275669506cef5361f5cde54651ea7416527a8ae2342cba7c53a71f	22404	22404	2740	2740	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	f85926fad175a61c66b34349590bfc5649cf55a2a4b2e6279b7f82e04c23c018	120834	-1.689	0	-64.542	-12.358	-14.71	0	-1.69	0	500	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-5:listen-choose-4	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-4.mp3	9f575a5c7ca9a604e048d28486cf16d521588a1f3984f372bf7c9ee7f72704ce	9f575a5c7ca9a604e048d28486cf16d521588a1f3984f372bf7c9ee7f72704ce	27629	27629	3380	3380	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	b281870067dedfdf39a634b141d42ef4a4b6ae08a9647a7309583e05ca84a174	149058	-0.906	0	-62.162	-17.269	-14.24	0.8	-0.87	70	500	160	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-5:listen-choose-5	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-5.mp3	0f26e2e4bddc95bdd456312dc483801e3fc6fa3a6caea3fafb4c57eddc1d316e	0f26e2e4bddc95bdd456312dc483801e3fc6fa3a6caea3fafb4c57eddc1d316e	31390	31390	3860	3860	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d7cafa7a1b934e7e72a948030280cfb0aaaf4d7b0be4e8625a7905e2a1fc3e1d	170226	-1.108	0	-59.66	-14.441	-15.88	1.8	-1.11	30	500	70	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-6:conversation	set-16	6	L-002	Listen to a Conversation	public/audio/toefl/set-16/conversation.mp3	6f37977eeeb1539770f2b940df04174eedc53826b3dedb928abed06e95744d21	6f37977eeeb1539770f2b940df04174eedc53826b3dedb928abed06e95744d21	696573	696573	87000	87000	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	b2f504e84e3e6b84700365c368d5943713223abb150075004661643de3197e7a	3836700	-1.098	0	-66.769	-11.443	-17.17	5.1	-1.09	40	540	740	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-7:announcement	set-16	7	L-003	Listen to an Announcement	public/audio/toefl/set-16/announcement.mp3	0e129e4bd2ffacaddb51101b2a48cc9978236349442764d621072c29250cbcb6	0e129e4bd2ffacaddb51101b2a48cc9978236349442764d621072c29250cbcb6	395642	395642	49380	49380	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	5600e0eaa9091333d9552c56e59432cfe630dd20e13e04d43779c29d858735d5	2177658	-1.139	0	-68.454	-11.282	-14.82	2	-1.13	20	500	250	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-8:academic-talk	set-16	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-16/academic-talk.mp3	e8bdf8b1fc526f9902e7242cc0a1f4eff0a1f37637bdc2c9e43bb72db4e880df	e8bdf8b1fc526f9902e7242cc0a1f4eff0a1f37637bdc2c9e43bb72db4e880df	1120174	1120174	139940	139940	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	2cda4f502321d2628398418299cc7c337b598b1bddad2c230b5e6ad5cc309004	6171354	-1.084	0	-64.504	-13.781	-19.08	2.5	-1.03	90	560	700	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-12:repeat-1	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-1.mp3	e7c16eff7c29a801869e1d6a9928a28503d1b11bf854fe60fd483987c7f662cc	e7c16eff7c29a801869e1d6a9928a28503d1b11bf854fe60fd483987c7f662cc	16135	16135	1940	1940	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d88041e1127d95e58837c838b4e7432a33281d8d4f300c6adb3f937febc00af9	85554	-1.652	0	-67.009	-21.168	-13.33	0	-1.63	120	500	20	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-12:repeat-2	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-2.mp3	6bd319c2d1e57085afaabda1f7b6b7c8709970e841bde9d963511d9e069696b6	6bd319c2d1e57085afaabda1f7b6b7c8709970e841bde9d963511d9e069696b6	23031	23031	2820	2820	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	f68b8cccea693a521c7bdfba83407b9e3d9973539ebe044a55a01f266508dd68	124362	-1.216	0	-64.399	-16.766	-13.67	0	-1.22	70	520	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-12:repeat-3	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-3.mp3	68849bbc8bf7ecb3cdb25286de0747635ad318840f7d249e85262b22f0b20dfe	68849bbc8bf7ecb3cdb25286de0747635ad318840f7d249e85262b22f0b20dfe	31390	31390	3860	3860	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	63e478500538f6a062b06c35b6c5359ed048ab3efdb86b7462db48133860c93e	170226	-1.82	0	-63.014	-18.934	-15.45	1	-1.8	80	500	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-12:repeat-4	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-4.mp3	fadcfd6ad20906559317afaeb785abad3d02a09c3926696b549a7d1c0db065fa	fadcfd6ad20906559317afaeb785abad3d02a09c3926696b549a7d1c0db065fa	35361	35361	4340	4340	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	fd2a491351c35c61885d2f38e6b80c8973b732b734b675e72abf9734da16271b	191394	-1.901	0	-63.298	-18.891	-14.68	0.4	-1.89	100	520	130	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-16:part-12:repeat-5	set-16	12	S-001	Listen and Repeat	public/audio/toefl/set-16/repeat-5.mp3	c309007c968fd588e8414ea2f9e2b6d901f8ddaf4b8d448cb355f3c5b2353da6	c309007c968fd588e8414ea2f9e2b6d901f8ddaf4b8d448cb355f3c5b2353da6	42884	42884	5300	5300	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	4763490d2fc4bfde72c88c7837e75bf51c8e6c217146359b33b4fa23804c14a7	233730	-1.403	0	-62.769	-19.607	-15.49	1.2	-1.39	20	500	160	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-5:listen-choose-1	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-1.mp3	da66ef0f23a696862d48474b8dc1cf7a11660b36b01eb206394cac9ec608c8de	da66ef0f23a696862d48474b8dc1cf7a11660b36b01eb206394cac9ec608c8de	27629	27629	3380	3380	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	4a1e9bf4cf274566adfbe838ec64b893c124e25d498f2cdfcc952ba94da9d6f7	149058	-2.487	0	-67.553	-11.575	-16.2	1.1	-2.48	70	520	70	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-5:listen-choose-2	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-2.mp3	30007117c6400eebad4252c097895896ac0d58adf2bf1b1b1c2cb638b1b690a4	30007117c6400eebad4252c097895896ac0d58adf2bf1b1b1c2cb638b1b690a4	30764	30764	3780	3780	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	758223ccac460e86b322a0fc7c2abaed95947941d2b1c211415e63da1a47e619	166698	-0.844	0	-65.251	-18.704	-15.16	0.9	-0.83	70	510	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-5:listen-choose-3	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-3.mp3	c2d828b167425a3a00f41f494ef69d6daeab30d036cfabab92540e4923813620	c2d828b167425a3a00f41f494ef69d6daeab30d036cfabab92540e4923813620	24494	24494	2980	2980	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	0e938d0f53c2bbc8a94f4f9b10bd6a2de8c906b0766bb52eadcfdc76ca9c42ed	131418	-1.717	0	-79.047	-17.24	-15.11	0	-1.7	60	500	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-5:listen-choose-4	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-4.mp3	8665dc1077fbb85eb440b9d64f2c0e53db8d16dae214981808d8a34b6d1bf46d	8665dc1077fbb85eb440b9d64f2c0e53db8d16dae214981808d8a34b6d1bf46d	27629	27629	3380	3380	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	946a0209faa8b30ac4769f6a13ef807a0c7bd1574e61fb2a529c98729b38dce8	149058	-1.828	0	-64.612	-19.504	-16.8	0.5	-1.8	30	500	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-5:listen-choose-5	set-17	5	L-001	Listen and Choose a Response	public/audio/toefl/set-17/listen-choose-5.mp3	ed3fb3d380fb55435aa61fb120ba0a94301e70e743ebef9758ce243eb08ae419	ed3fb3d380fb55435aa61fb120ba0a94301e70e743ebef9758ce243eb08ae419	34734	34734	4260	4260	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	6e8447933a3593620005c805c89afb9d4aeae8f18dd9e066d4277b90be566964	187866	-2.04	0	-68.896	-14.933	-14.45	1	-2.04	20	500	250	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-6:conversation	set-17	6	L-002	Listen to a Conversation	public/audio/toefl/set-17/conversation.mp3	ee7c090535931fa32fb2bb0b4d1a588f838cc05e3c37d6a136d9a665c00622f3	ee7c090535931fa32fb2bb0b4d1a588f838cc05e3c37d6a136d9a665c00622f3	551123	551123	68820	68820	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	18d618b809fe6112f845056aa063b97e57b9d0a2f99fbc63a2f4f93ea34f721b	3034962	-1.012	0	-62.48	-9.493	-14.52	2.6	-1.01	150	500	640	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-7:announcement	set-17	7	L-003	Listen to an Announcement	public/audio/toefl/set-17/announcement.mp3	e4f6fb8a7d11e9295018d0dba9d325c1bbdf55e34e7aa31f8d9135ec0537dd24	e4f6fb8a7d11e9295018d0dba9d325c1bbdf55e34e7aa31f8d9135ec0537dd24	409644	409644	51140	51140	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	57da6aacfe6c0f59f3c201194f355093f118692edc09608757010c984dfe357a	2255274	-1.63	0	-64.988	-12.292	-15.4	2.7	-1.63	50	500	400	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-8:academic-talk	set-17	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-17/academic-talk.mp3	8e03f83e8d0b839607b53249179cbd2ae360a7ded6cce0d8168a0a1c1a3dcd2d	8e03f83e8d0b839607b53249179cbd2ae360a7ded6cce0d8168a0a1c1a3dcd2d	1019655	1019655	127380	127380	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	01c86ff9a5b1f5d0076bcd553ab4aecb84afe301e039ff6caf3fbb2e52c540e7	5617458	-1.14	0	-66.742	-11.567	-19.06	2.9	-1.08	70	600	300	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-12:repeat-1	set-17	12	S-001	Listen and Repeat	public/audio/toefl/set-17/repeat-1.mp3	a7b535a631160c1069de6bcd66a903cf5a99444b21f3c6f2c8c705043177cf91	a7b535a631160c1069de6bcd66a903cf5a99444b21f3c6f2c8c705043177cf91	17389	17389	2100	2100	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	65b2ebb4a3e7435445b8e14eb08fb64dcb7b8cb66a25ee611deca67ffc7f0a6a	92610	-1.797	0	-62.961	-16.915	-13.44	0	-1.7	120	500	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-12:repeat-2	set-17	12	S-001	Listen and Repeat	public/audio/toefl/set-17/repeat-2.mp3	f94ae94d9bd167fcea6430f809110b16a741072eb64c41fd04c5e02ec468f966	f94ae94d9bd167fcea6430f809110b16a741072eb64c41fd04c5e02ec468f966	24494	24494	2980	2980	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	2db565e77c328bba1ef4f8fd106fa9f7729f4174cc6253893a546de45747e0c3	131418	-1.146	0	-63.136	-17.556	-13.89	0	-1.12	50	600	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-12:repeat-3	set-17	12	S-001	Listen and Repeat	public/audio/toefl/set-17/repeat-3.mp3	cb0799cb6d5bf95fb5bfef992a37a6b8ad9adb3fe7c02254c377ad4cd1d09d9a	cb0799cb6d5bf95fb5bfef992a37a6b8ad9adb3fe7c02254c377ad4cd1d09d9a	32017	32017	3940	3940	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	9126a7b93e3ea785ab801f86b0c14d117efcb44a33236a15749caa31717d7465	173754	-2.65	0	-63.527	-19.632	-15.25	2.1	-2.65	30	610	80	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-SIL-002	none	fail_actionable	B_technical_repair_candidate	review_edges_create_versioned_trim_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-12:repeat-4	set-17	12	S-001	Listen and Repeat	public/audio/toefl/set-17/repeat-4.mp3	692964de83c5a5f89d58ff5f5eccf3b9702cb6daaf9ea33fa085003daa5c0671	692964de83c5a5f89d58ff5f5eccf3b9702cb6daaf9ea33fa085003daa5c0671	37242	37242	4580	4580	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	15b1186915b189d30d2cc20bc67c6a708bf5cae18face0edceeec30efeddc284	201978	-1.434	0	-64.987	-17.647	-14.87	0.8	-1.41	150	490	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-17:part-12:repeat-5	set-17	12	S-001	Listen and Repeat	public/audio/toefl/set-17/repeat-5.mp3	6e9ef6c670c676d9eee09ddc4ec5c4a1c0742fa717ae60cb152248cda8aefee5	6e9ef6c670c676d9eee09ddc4ec5c4a1c0742fa717ae60cb152248cda8aefee5	50617	50617	6260	6260	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	a73419df3e33cfb85cd762880f09e7518e9d58c9feca900c9066dec80f8e1fe3	276066	-1.71	0	-62.698	-18.37	-15.31	0.7	-1.69	50	520	370	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-18:part-5:listen-choose-1	set-18	5	L-001	Listen and Choose a Response	public/audio/toefl/set-18/listen-choose-1.mp3	0e4d74563ef7a86612a58f89e7825213d1994d4d0504c3602e528436f89eaa1c	0e4d74563ef7a86612a58f89e7825213d1994d4d0504c3602e528436f89eaa1c	28256	28256	3460	3460	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	17b0c136403dbb61d37d2cdf08e48265568f54a9760631e54a1063ca0017a9ca	152586	-2.089	0	-75.782	-14.318	-15.69	1.2	-2.09	60	500	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-18:part-5:listen-choose-2	set-18	5	L-001	Listen and Choose a Response	public/audio/toefl/set-18/listen-choose-2.mp3	4ab715d16a2df6094195e683cb02bd29609a596c5696ec7e437d9ad0edb0049f	4ab715d16a2df6094195e683cb02bd29609a596c5696ec7e437d9ad0edb0049f	23867	23867	2901	2901	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	e7e0f81e9807e5a24b75ee16cd1b2ec77507a5ecb0052040cefb6857044fbf1a	127919	-1.39	0	-62.703	-18.655	-14.14	0	-1.39	70	580	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-18:part-5:listen-choose-3	set-18	5	L-001	Listen and Choose a Response	public/audio/toefl/set-18/listen-choose-3.mp3	c75a0d129067c62ac6d39f6726d0ccd56852013a9521f701797ba1117af8a4ec	c75a0d129067c62ac6d39f6726d0ccd56852013a9521f701797ba1117af8a4ec	33271	33271	4100	4100	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	e3c42a6d0065a9c5132cffd1c1072b232f2494f8ad7c31e2207ee08270852766	180810	-1.915	0	-69.252	-14.517	-14.79	1.8	-1.91	60	500	70	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-18:part-5:listen-choose-4	set-18	5	L-001	Listen and Choose a Response	public/audio/toefl/set-18/listen-choose-4.mp3	86b21cce9a8cf07eecb83c5f47d9d5940750ad4be35c6fee1a273e6f726f32b0	86b21cce9a8cf07eecb83c5f47d9d5940750ad4be35c6fee1a273e6f726f32b0	28883	28883	3540	3540	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	e24da87d89c2f4afc89cf679d78c0ec080a86fe3473bde6caf44ee0b50fc6a5e	156114	-0.511	0	-62.027	-14.912	-15.24	1.2	-0.51	0	500	160	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-18:part-5:listen-choose-5	set-18	5	L-001	Listen and Choose a Response	public/audio/toefl/set-18/listen-choose-5.mp3	399c93edd5ad40e5c1a98d150b89be789e69419f6a6dd09d9241b1bd21047d4d	399c93edd5ad40e5c1a98d150b89be789e69419f6a6dd09d9241b1bd21047d4d	27629	27629	3380	3380	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	e4b2c8cab1a9365418c3f10d364aa88eb98f4c893dd34a61381d1150cb1a3438	149058	-1.576	0	-69.848	-12.24	-14.77	1	-1.58	0	510	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-18:part-6:conversation	set-18	6	L-002	Listen to a Conversation	public/audio/toefl/set-18/conversation.mp3	78fa354239cc77b96c305bc5ae0b82e3d0e60e02bc17f2f978a1080f2f8b30f1	78fa354239cc77b96c305bc5ae0b82e3d0e60e02bc17f2f978a1080f2f8b30f1	754460	754460	94240	94240	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	9f693ce0cd96e52c8a60c8fd263740b3f3ee16b881bbfd76ec5ff9715fd69b8d	4155984	-0.924	0	-66.952	-11.812	-17.18	5.9	-0.92	50	500	750	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
